#file number,time from start,flux,flux error
1150,123.008050,292517,394
1151,123.117767,292854,394
1152,123.227500,292523,394
1153,123.336700,296551,396
1154,123.445900,293126,394
1155,123.555617,300684,399
1156,123.664817,295136,395
1157,123.774267,289382,392
1158,123.884000,293968,395
1159,123.993450,290120,392
1160,124.103167,292273,394
1161,124.212633,295050,395
1162,124.321833,290493,393
1163,124.431300,294986,395
1164,124.541017,290416,393
1165,124.650733,289807,392
1166,124.759933,298784,398
1167,124.869650,295677,396
1168,124.979383,298066,397
1169,125.088833,292224,394
1170,125.198550,293199,394
1171,125.307750,292642,394
1172,125.417217,290225,392
1173,125.526933,290339,392
1174,125.636650,291310,393
1175,125.746633,292056,394
1176,125.856350,299981,399
1177,125.965817,288121,391
1178,126.075283,292517,394
1179,126.184733,289457,392
1180,126.294467,292349,394
1181,126.404183,291888,393
1182,126.513383,287768,391
1183,126.622833,292847,394
1184,126.732567,296848,397
1185,126.841500,293598,395
1186,126.951217,292392,394
1187,127.060683,297926,397
1188,127.170133,293782,395
1189,127.279600,287926,391
1190,127.389317,294120,395
1191,127.498783,294303,395
1192,127.608233,294735,395
1193,127.717700,291512,393
1194,127.827167,295420,396
1195,127.936617,292213,394
1196,128.045817,294806,395
1197,128.155533,290868,393
1198,128.265000,292359,394
1199,128.374717,294499,395
1200,128.484700,291625,393
1201,128.593900,286418,390
1202,128.703367,288072,391
1203,128.813083,287942,391
1204,128.922800,286630,390
1205,129.032267,289440,392
1206,129.141717,291695,393
1207,129.251183,290993,393
1208,129.360900,290569,393
1209,129.470367,290232,393
1210,129.579567,289838,392
1211,129.689017,287245,391
1212,129.798217,290672,393
1213,129.907683,284870,389
1214,130.016617,293448,395
1215,130.126350,292716,394
1216,130.235800,288584,391
1217,130.345267,290302,393
1218,130.454733,289910,392
1219,130.563933,296552,396
1220,130.673133,292227,394
1221,130.782333,285001,389
1222,130.892050,289313,392
1223,131.001500,290742,393
1224,131.111483,289780,392
1225,131.220950,289705,392
1226,131.330400,286758,390
1227,131.439867,291414,393
1228,131.549067,284815,389
1229,131.658533,291480,393
1230,131.767983,289294,392
1231,131.877183,293616,395
1232,131.986917,293364,394
1233,132.096633,295758,396
1234,132.207133,287295,391
1235,132.316583,286688,390
1236,132.426317,294359,395
1237,132.535767,290103,392
1238,132.645233,288710,392
1239,132.754950,286755,390
